median_rates,mean_rates,product_index,product_type,product_name,product_brand,price,avg_rating,total_comment,seller,website
,,11362841982,Mobile Phone,HUAWEI NOVA 5T 手機 仲夏紫,HUAWEI,3088,-1,0,香港蘇寧,https://product.hksuning.com/0000000000/11362841982.html
,,11362846166,Mobile Phone,HUAWEI NOVA 5T 手機 亮黑色,HUAWEI,3088,-1,0,香港蘇寧,https://product.hksuning.com/0000000000/11362846166.html
,,10584849312,Mobile Phone,APPLE IPHONE XS MAX 64GB 手機 銀色,APPLE,8169,-1,0,香港蘇寧,https://product.hksuning.com/0000000000/10584849312.html
,,11356505282,Mobile Phone,APPLE IPHONE 11 256GB 手機 黑色,APPLE,7299,-1,0,香港蘇寧,https://product.hksuning.com/0000000000/11356505282.html
,,11356505283,Mobile Phone,APPLE IPHONE 11 256GB 手機 白色,APPLE,7299,-1,0,香港蘇寧,https://product.hksuning.com/0000000000/11356505283.html
,,11356505284,Mobile Phone,APPLE IPHONE 11 256GB 手機 紅色,APPLE,7299,-1,0,香港蘇寧,https://product.hksuning.com/0000000000/11356505284.html
,,11308814854,Mobile Phone,SAMSUNG TAB S6 LTE 6+128GB 平板電腦,SAMSUNG,6088,-1,0,香港蘇寧,https://product.hksuning.com/0000000000/11308814854.html
,,10584852176,Mobile Phone,APPLE IPHONE 8 PLUS 128GB 手機 銀色,APPLE,5291.02,-1,0,香港蘇寧,https://product.hksuning.com/0000000000/10584852176.html
,,10584852177,Mobile Phone,APPLE IPHONE 8 PLUS 128GB 手機 金色,APPLE,5291.02,-1,0,香港蘇寧,https://product.hksuning.com/0000000000/10584852177.html
,,11143482027,Mobile Phone,SAMSUNG GALAXY S10+ 手機 8+128GB 幻鑚銀,SAMSUNG,6398,-1,0,香港蘇寧,https://product.hksuning.com/0000000000/11143482027.html
,,10584849660,Mobile Phone,APPLE IPHONE 8 128GB 手機 金色,APPLE,4311.02,-1,0,香港蘇寧,https://product.hksuning.com/0000000000/10584849660.html
,,11026147276,Mobile Phone,SAMSUNG GALAXY A60 手機 6+128GB 橙色,SAMSUNG,2298,-1,0,香港蘇寧,https://product.hksuning.com/0000000000/11026147276.html
,,11020212653,Mobile Phone,HUAWEI P30 8+128GB智能手機 黑色,HUAWEI,4088,-1,0,香港蘇寧,https://product.hksuning.com/0000000000/11020212653.html
,,10584849663,Mobile Phone,APPLE IPHONE 8 PLUS 128GB 手機 太空灰,APPLE,5291.02,-1,0,香港蘇寧,https://product.hksuning.com/0000000000/10584849663.html
,,11020212654,Mobile Phone,HUAWEI P30 LITE 6+128GB 智能手機 黑色,HUAWEI,2388,-1,0,香港蘇寧,https://product.hksuning.com/0000000000/11020212654.html
,,10584849433,Mobile Phone,APPLE IPHONE XS MAX 512GB 手機 銀色,APPLE,11019,-1,0,香港蘇寧,https://product.hksuning.com/0000000000/10584849433.html
,,11356500068,Mobile Phone,APPLE IPHONE 11 64GB 手機 黑色,APPLE,5999,-1,0,香港蘇寧,https://product.hksuning.com/0000000000/11356500068.html
,,10584849209,Mobile Phone,APPLE IPHONE XS 256GB 手機 太空灰,APPLE,8644.05,-1,0,香港蘇寧,https://product.hksuning.com/0000000000/10584849209.html
,,10584849613,Mobile Phone,APPLE IPHONE 11 PRO MAX 256GB 手機 金色,APPLE,10799,-1,0,香港蘇寧,https://product.hksuning.com/0000000000/10584849613.html
,,11356505269,Mobile Phone,APPLE IPHONE 11 128GB 手機 黑色,APPLE,6499,-1,0,香港蘇寧,https://product.hksuning.com/0000000000/11356505269.html
,,10584849617,Mobile Phone,APPLE IPHONE 11 PRO MAX 512GB 手機 太空灰,APPLE,12499,-1,0,香港蘇寧,https://product.hksuning.com/0000000000/10584849617.html
,,11039060812,Mobile Phone,SAMSUNG GALAXY A70 手機 6+128GB 黑色,SAMSUNG,2798,-1,0,香港蘇寧,https://product.hksuning.com/0000000000/11039060812.html
,,11356505294,Mobile Phone,APPLE IPHONE 11 PRO 64GB 手機 銀色,APPLE,8599,-1,0,香港蘇寧,https://product.hksuning.com/0000000000/11356505294.html
,,11356505298,Mobile Phone,APPLE IPHONE 11 PRO 64GB 手機 午夜綠色,APPLE,8599,-1,0,香港蘇寧,https://product.hksuning.com/0000000000/11356505298.html
,,11356500073,Mobile Phone,APPLE IPHONE 11 64GB 手機 黃色,APPLE,5999,-1,0,香港蘇寧,https://product.hksuning.com/0000000000/11356500073.html
,,11356500075,Mobile Phone,APPLE IPHONE 11 64GB 手機 紫色,APPLE,5999,-1,0,香港蘇寧,https://product.hksuning.com/0000000000/11356500075.html
,,11356505334,Mobile Phone,APPLE IPHONE 11 PRO MAX 64GB 手機 金色,APPLE,9499,-1,0,香港蘇寧,https://product.hksuning.com/0000000000/11356505334.html
,,11356505274,Mobile Phone,APPLE IPHONE 11 128GB 手機 黃色,APPLE,6499,-1,0,香港蘇寧,https://product.hksuning.com/0000000000/11356505274.html
,,11356505277,Mobile Phone,APPLE IPHONE 11 128GB 手機 紫色,APPLE,6499,-1,0,香港蘇寧,https://product.hksuning.com/0000000000/11356505277.html
,,11356505287,Mobile Phone,APPLE IPHONE 11 256GB 手機 黃色,APPLE,7299,-1,0,香港蘇寧,https://product.hksuning.com/0000000000/11356505287.html
,,11356505288,Mobile Phone,APPLE IPHONE 11 256GB 手機 紫色,APPLE,7299,-1,0,香港蘇寧,https://product.hksuning.com/0000000000/11356505288.html
,,11356505289,Mobile Phone,APPLE IPHONE 11 256GB 手機 綠色,APPLE,7299,-1,0,香港蘇寧,https://product.hksuning.com/0000000000/11356505289.html
,,11356500069,Mobile Phone,APPLE IPHONE 11 64GB 手機 白色,APPLE,5999,-1,0,香港蘇寧,https://product.hksuning.com/0000000000/11356500069.html
,,11356505266,Mobile Phone,APPLE IPHONE 11 64GB 手機 綠色,APPLE,5999,-1,0,香港蘇寧,https://product.hksuning.com/0000000000/11356505266.html
,,11362693468,Mobile Phone,HUAWEI P30 PRO 8+256GB 手機 薰衣草,HUAWEI,5988,-1,0,香港蘇寧,https://product.hksuning.com/0000000000/11362693468.html
,,11356505293,Mobile Phone,APPLE IPHONE 11 PRO 64GB 手機 太空灰,APPLE,8599,-1,0,香港蘇寧,https://product.hksuning.com/0000000000/11356505293.html
,,11356505297,Mobile Phone,APPLE IPHONE 11 PRO 64GB 手機 金色,APPLE,8599,-1,0,香港蘇寧,https://product.hksuning.com/0000000000/11356505297.html
