median_rates,mean_rates,product_index,product_type,product_name,prodect_brand,price,avg_rating,total_comment,seller,website
,,11359867697.0,Tablet,Apple iPad 10.2 Wifi 32GB Silver MW752ZP/A 平板電腦,Apple,2599.0,-1.0,0.0,香港蘇寧,https://product.hksuning.com/0000000000/11359867697.html
,,11359867698.0,Tablet,Apple iPad 10.2 Wifi 32GB Gold MW762ZP/A 平板電腦,Apple,2599.0,-1.0,0.0,香港蘇寧,https://product.hksuning.com/0000000000/11359867698.html
,,11359867699.0,Tablet,Apple iPad 10.2 Wifi 128GB SpaceGray MW772ZP/A 平板電腦,Apple,3399.0,-1.0,0.0,香港蘇寧,https://product.hksuning.com/0000000000/11359867699.html
,,11359867700.0,Tablet,Apple iPad 10.2 Wifi 128GB Silver MW782ZP/A 平板電腦,Apple,3399.0,-1.0,0.0,香港蘇寧,https://product.hksuning.com/0000000000/11359867700.html
,,11359867701.0,Tablet,Apple iPad 10.2 WIifi 128GB Gold MW792ZP/A 平板電腦,Apple,3399.0,-1.0,0.0,香港蘇寧,https://product.hksuning.com/0000000000/11359867701.html
,,10555845879.0,Tablet,Apple iPad Pro 12.9 256GB 4G Silver MTJ62ZP/A 平板電腦,Apple,9199.0,-1.0,0.0,香港蘇寧,https://product.hksuning.com/0000000000/10555845879.html
,,10964145768.0,Tablet,APPLE IPAD MINI 2019 256GB 4G GOLD MUXE2ZP/A 平板電腦,APPLE,4899.0,-1.0,0.0,香港蘇寧,https://product.hksuning.com/0000000000/10964145768.html
,,10395120260.0,Tablet,Apple iPad (2018) Wi-Fi + Cellular 128GB MR732ZP/A 銀色,Apple,3988.0,-1.0,0.0,香港蘇寧,https://product.hksuning.com/0000000000/10395120260.html
,,10555823651.0,Tablet,Apple iPad Pro 11 64GB Wi-Fi Space Gray MTXN2ZP/A 平板電腦,Apple,5799.0,-1.0,0.0,香港蘇寧,https://product.hksuning.com/0000000000/10555823651.html
,,10395181893.0,Tablet,Apple iPad (2018) Wi-Fi 128GB MR7J2ZP/A 太空灰,Apple,3088.0,-1.0,0.0,香港蘇寧,https://product.hksuning.com/0000000000/10395181893.html
,,10395197204.0,Tablet,Apple iPad (2018) Wi-Fi 32GB MRJN2ZP/A 金色,Apple,2428.0,-1.0,0.0,香港蘇寧,https://product.hksuning.com/0000000000/10395197204.html
,,11359867692.0,Tablet,Apple iPad 10.2 4G 32GB Gold MW6D2ZP/A 平板電腦,Apple,3599.0,-1.0,0.0,香港蘇寧,https://product.hksuning.com/0000000000/11359867692.html
,,624902234.0,Laptop,Apple MacBook 12 MNYK2ZP/A（金色）,Apple,9388.0,-1.0,0.0,香港蘇寧,https://product.hksuning.com/0000000000/624902234.html
,,10555864883.0,Laptop,Apple Macbook Air 13 1.6GHz I5 256GB Gold MREF2ZP/A 手提電腦,Apple,10339.0,-1.0,0.0,香港蘇寧,https://product.hksuning.com/0000000000/10555864883.html
,,11356500071.0,Mobile Phone,APPLE IPHONE 11 64GB 手機 紅色,APPLE,5999.0,-1.0,0.0,香港蘇寧,https://product.hksuning.com/0000000000/11356500071.html
,,11356505301.0,Mobile Phone,APPLE IPHONE 11 PRO 256GB 手機 太空灰,APPLE,9899.0,-1.0,0.0,香港蘇寧,https://product.hksuning.com/0000000000/11356505301.html
,,11356505303.0,Mobile Phone,APPLE IPHONE 11 PRO 256GB 手機 銀色,APPLE,9899.0,-1.0,0.0,香港蘇寧,https://product.hksuning.com/0000000000/11356505303.html
,,11356505306.0,Mobile Phone,APPLE IPHONE 11 PRO 256GB 手機 金色,APPLE,9899.0,-1.0,0.0,香港蘇寧,https://product.hksuning.com/0000000000/11356505306.html
,,11356505307.0,Mobile Phone,APPLE IPHONE 11 PRO 256GB 手機 午夜綠色,APPLE,9899.0,-1.0,0.0,香港蘇寧,https://product.hksuning.com/0000000000/11356505307.html
,,11362841977.0,Mobile Phone,HUAWEI NOVA 5T 手機 蘇音藍,HUAWEI,3088.0,-1.0,0.0,香港蘇寧,https://product.hksuning.com/0000000000/11362841977.html
,,11008663653.0,Mobile Phone,HONOR View 20 6+128GB 智能手機 魅海藍,HONOR,3499.0,-1.0,0.0,香港蘇寧,https://product.hksuning.com/0000000000/11008663653.html
,,11356505270.0,Mobile Phone,APPLE IPHONE 11 128GB 手機 白色,APPLE,6499.0,-1.0,0.0,香港蘇寧,https://product.hksuning.com/0000000000/11356505270.html
,,11356505273.0,Mobile Phone,APPLE IPHONE 11 128GB 手機 紅色,APPLE,6499.0,-1.0,0.0,香港蘇寧,https://product.hksuning.com/0000000000/11356505273.html
,,10584849620.0,Mobile Phone,APPLE IPHONE 11 PRO MAX 512GB 手機 銀色,APPLE,12499.0,-1.0,0.0,香港蘇寧,https://product.hksuning.com/0000000000/10584849620.html
,,10584849623.0,Mobile Phone,APPLE IPHONE 11 PRO MAX 512GB 手機 金色,APPLE,12499.0,-1.0,0.0,香港蘇寧,https://product.hksuning.com/0000000000/10584849623.html
,,10584849624.0,Mobile Phone,APPLE IPHONE 11 PRO MAX 512GB 手機 午夜綠色,APPLE,12499.0,-1.0,0.0,香港蘇寧,https://product.hksuning.com/0000000000/10584849624.html
,,10584849629.0,Mobile Phone,APPLE IPHONE 8 128GB 手機 太空灰,APPLE,4311.02,-1.0,0.0,香港蘇寧,https://product.hksuning.com/0000000000/10584849629.html
,,11308814874.0,Mobile Phone,SAMSUNG TAB S6 LTE 8+256GB 平板電腦,SAMSUNG,6788.0,-1.0,0.0,香港蘇寧,https://product.hksuning.com/0000000000/11308814874.html
,,11356505310.0,Mobile Phone,APPLE IPHONE 11 PRO 512GB 手機 銀色,APPLE,11599.0,-1.0,0.0,香港蘇寧,https://product.hksuning.com/0000000000/11356505310.html
,,11356505311.0,Mobile Phone,APPLE IPHONE 11 PRO 512GB 手機 金色,APPLE,11599.0,-1.0,0.0,香港蘇寧,https://product.hksuning.com/0000000000/11356505311.html
,,11356511086.0,Mobile Phone,APPLE IPHONE 11 PRO 512GB 手機 太空灰,APPLE,11599.0,-1.0,0.0,香港蘇寧,https://product.hksuning.com/0000000000/11356511086.html
,,11356505312.0,Mobile Phone,APPLE IPHONE 11 PRO 512GB 手機 午夜綠色,APPLE,11599.0,-1.0,0.0,香港蘇寧,https://product.hksuning.com/0000000000/11356505312.html
,,11356511087.0,Mobile Phone,APPLE IPHONE 11 PRO MAX 256GB 手機 銀色,APPLE,10799.0,-1.0,0.0,香港蘇寧,https://product.hksuning.com/0000000000/11356511087.html
,,11362693362.0,Mobile Phone,HUAWEI P30 PRO 8+256GB 手機 神秘蓝,HUAWEI,5498.0,-1.0,0.0,香港蘇寧,https://product.hksuning.com/0000000000/11362693362.html
,,10584849659.0,Mobile Phone,APPLE IPHONE 8 128GB 手機 銀色,APPLE,4311.02,-1.0,0.0,香港蘇寧,https://product.hksuning.com/0000000000/10584849659.html
,,11356505313.0,Mobile Phone,APPLE IPHONE 11 PRO MAX 64GB 手機 太空灰,APPLE,9499.0,-1.0,0.0,香港蘇寧,https://product.hksuning.com/0000000000/11356505313.html
,,11356505314.0,Mobile Phone,APPLE IPHONE 11 PRO MAX 64GB 手機 銀色,APPLE,9499.0,-1.0,0.0,香港蘇寧,https://product.hksuning.com/0000000000/11356505314.html
,,11362841982.0,Mobile Phone,HUAWEI NOVA 5T 手機 仲夏紫,HUAWEI,3088.0,-1.0,0.0,香港蘇寧,https://product.hksuning.com/0000000000/11362841982.html
,,11362846166.0,Mobile Phone,HUAWEI NOVA 5T 手機 亮黑色,HUAWEI,3088.0,-1.0,0.0,香港蘇寧,https://product.hksuning.com/0000000000/11362846166.html
,,10584849312.0,Mobile Phone,APPLE IPHONE XS MAX 64GB 手機 銀色,APPLE,8169.0,-1.0,0.0,香港蘇寧,https://product.hksuning.com/0000000000/10584849312.html
,,11356505282.0,Mobile Phone,APPLE IPHONE 11 256GB 手機 黑色,APPLE,7299.0,-1.0,0.0,香港蘇寧,https://product.hksuning.com/0000000000/11356505282.html
,,11356505283.0,Mobile Phone,APPLE IPHONE 11 256GB 手機 白色,APPLE,7299.0,-1.0,0.0,香港蘇寧,https://product.hksuning.com/0000000000/11356505283.html
,,11356505284.0,Mobile Phone,APPLE IPHONE 11 256GB 手機 紅色,APPLE,7299.0,-1.0,0.0,香港蘇寧,https://product.hksuning.com/0000000000/11356505284.html
,,11308814854.0,Mobile Phone,SAMSUNG TAB S6 LTE 6+128GB 平板電腦,SAMSUNG,6088.0,-1.0,0.0,香港蘇寧,https://product.hksuning.com/0000000000/11308814854.html
,,10584852176.0,Mobile Phone,APPLE IPHONE 8 PLUS 128GB 手機 銀色,APPLE,5291.02,-1.0,0.0,香港蘇寧,https://product.hksuning.com/0000000000/10584852176.html
,,10584852177.0,Mobile Phone,APPLE IPHONE 8 PLUS 128GB 手機 金色,APPLE,5291.02,-1.0,0.0,香港蘇寧,https://product.hksuning.com/0000000000/10584852177.html
,,11143482027.0,Mobile Phone,SAMSUNG GALAXY S10+ 手機 8+128GB 幻鑚銀,SAMSUNG,6398.0,-1.0,0.0,香港蘇寧,https://product.hksuning.com/0000000000/11143482027.html
,,10584849660.0,Mobile Phone,APPLE IPHONE 8 128GB 手機 金色,APPLE,4311.02,-1.0,0.0,香港蘇寧,https://product.hksuning.com/0000000000/10584849660.html
,,11026147276.0,Mobile Phone,SAMSUNG GALAXY A60 手機 6+128GB 橙色,SAMSUNG,2298.0,-1.0,0.0,香港蘇寧,https://product.hksuning.com/0000000000/11026147276.html
,,11020212653.0,Mobile Phone,HUAWEI P30 8+128GB智能手機 黑色,HUAWEI,4088.0,-1.0,0.0,香港蘇寧,https://product.hksuning.com/0000000000/11020212653.html
,,10584849663.0,Mobile Phone,APPLE IPHONE 8 PLUS 128GB 手機 太空灰,APPLE,5291.02,-1.0,0.0,香港蘇寧,https://product.hksuning.com/0000000000/10584849663.html
,,11020212654.0,Mobile Phone,HUAWEI P30 LITE 6+128GB 智能手機 黑色,HUAWEI,2388.0,-1.0,0.0,香港蘇寧,https://product.hksuning.com/0000000000/11020212654.html
,,10584849433.0,Mobile Phone,APPLE IPHONE XS MAX 512GB 手機 銀色,APPLE,11019.0,-1.0,0.0,香港蘇寧,https://product.hksuning.com/0000000000/10584849433.html
,,11356500068.0,Mobile Phone,APPLE IPHONE 11 64GB 手機 黑色,APPLE,5999.0,-1.0,0.0,香港蘇寧,https://product.hksuning.com/0000000000/11356500068.html
,,10584849209.0,Mobile Phone,APPLE IPHONE XS 256GB 手機 太空灰,APPLE,8644.05,-1.0,0.0,香港蘇寧,https://product.hksuning.com/0000000000/10584849209.html
,,10584849613.0,Mobile Phone,APPLE IPHONE 11 PRO MAX 256GB 手機 金色,APPLE,10799.0,-1.0,0.0,香港蘇寧,https://product.hksuning.com/0000000000/10584849613.html
,,11356505269.0,Mobile Phone,APPLE IPHONE 11 128GB 手機 黑色,APPLE,6499.0,-1.0,0.0,香港蘇寧,https://product.hksuning.com/0000000000/11356505269.html
,,10584849617.0,Mobile Phone,APPLE IPHONE 11 PRO MAX 512GB 手機 太空灰,APPLE,12499.0,-1.0,0.0,香港蘇寧,https://product.hksuning.com/0000000000/10584849617.html
,,11039060812.0,Mobile Phone,SAMSUNG GALAXY A70 手機 6+128GB 黑色,SAMSUNG,2798.0,-1.0,0.0,香港蘇寧,https://product.hksuning.com/0000000000/11039060812.html
,,11356505294.0,Mobile Phone,APPLE IPHONE 11 PRO 64GB 手機 銀色,APPLE,8599.0,-1.0,0.0,香港蘇寧,https://product.hksuning.com/0000000000/11356505294.html
,,11356505298.0,Mobile Phone,APPLE IPHONE 11 PRO 64GB 手機 午夜綠色,APPLE,8599.0,-1.0,0.0,香港蘇寧,https://product.hksuning.com/0000000000/11356505298.html
,,11356500073.0,Mobile Phone,APPLE IPHONE 11 64GB 手機 黃色,APPLE,5999.0,-1.0,0.0,香港蘇寧,https://product.hksuning.com/0000000000/11356500073.html
,,11356500075.0,Mobile Phone,APPLE IPHONE 11 64GB 手機 紫色,APPLE,5999.0,-1.0,0.0,香港蘇寧,https://product.hksuning.com/0000000000/11356500075.html
,,11356505334.0,Mobile Phone,APPLE IPHONE 11 PRO MAX 64GB 手機 金色,APPLE,9499.0,-1.0,0.0,香港蘇寧,https://product.hksuning.com/0000000000/11356505334.html
,,11356505274.0,Mobile Phone,APPLE IPHONE 11 128GB 手機 黃色,APPLE,6499.0,-1.0,0.0,香港蘇寧,https://product.hksuning.com/0000000000/11356505274.html
,,11356505277.0,Mobile Phone,APPLE IPHONE 11 128GB 手機 紫色,APPLE,6499.0,-1.0,0.0,香港蘇寧,https://product.hksuning.com/0000000000/11356505277.html
,,11356505287.0,Mobile Phone,APPLE IPHONE 11 256GB 手機 黃色,APPLE,7299.0,-1.0,0.0,香港蘇寧,https://product.hksuning.com/0000000000/11356505287.html
,,11356505288.0,Mobile Phone,APPLE IPHONE 11 256GB 手機 紫色,APPLE,7299.0,-1.0,0.0,香港蘇寧,https://product.hksuning.com/0000000000/11356505288.html
,,11356505289.0,Mobile Phone,APPLE IPHONE 11 256GB 手機 綠色,APPLE,7299.0,-1.0,0.0,香港蘇寧,https://product.hksuning.com/0000000000/11356505289.html
,,11356500069.0,Mobile Phone,APPLE IPHONE 11 64GB 手機 白色,APPLE,5999.0,-1.0,0.0,香港蘇寧,https://product.hksuning.com/0000000000/11356500069.html
,,11356505266.0,Mobile Phone,APPLE IPHONE 11 64GB 手機 綠色,APPLE,5999.0,-1.0,0.0,香港蘇寧,https://product.hksuning.com/0000000000/11356505266.html
,,11362693468.0,Mobile Phone,HUAWEI P30 PRO 8+256GB 手機 薰衣草,HUAWEI,5988.0,-1.0,0.0,香港蘇寧,https://product.hksuning.com/0000000000/11362693468.html
,,11356505293.0,Mobile Phone,APPLE IPHONE 11 PRO 64GB 手機 太空灰,APPLE,8599.0,-1.0,0.0,香港蘇寧,https://product.hksuning.com/0000000000/11356505293.html
,,11356505297.0,Mobile Phone,APPLE IPHONE 11 PRO 64GB 手機 金色,APPLE,8599.0,-1.0,0.0,香港蘇寧,https://product.hksuning.com/0000000000/11356505297.html
