,Unnamed: 0,product_index,product_type,product_brand,product_name,product_price,average_rate,no_of_rates,seller,website
21,21,H6934001_S_ALWA51M-R1782-W-W10,laptop,Dell,ALWA51M-R1782-W-W10,25999.0,0.0,0,D--Century-Technology-Limited,https://www.hktvmall.com/hktv/zh/main/D--Century-Technology-Limited/s/H6934001/電子電器/電子電器/電腦及週邊設備/手提電腦/ALWA51MR1782WW10/p/H6934001_S_ALWA51M-R1782-W-W10
22,22,H6934001_S_ALWA51M,laptop,Dell,ALWA51M-R1762-B-W10,21999.0,0.0,0,D--Century-Technology-Limited,https://www.hktvmall.com/hktv/zh/main/D--Century-Technology-Limited/s/H6934001/電子電器/電子電器/電腦及週邊設備/手提電腦/ALWA51MR1762BW10/p/H6934001_S_ALWA51M
23,23,H6628001_S_GT75-8SG,laptop,MSI,GT75-8SG,32800.0,0.0,0,G2-SYSTEM-LIMITED,https://www.hktvmall.com/hktv/zh/main/G2-SYSTEM-LIMITED/s/H6628001/電子電器/電子電器/電腦及週邊設備/手提電腦/GT758SG/p/H6628001_S_GT75-8SG
24,24,H6628001_S_GE63-8SG,laptop,MSI,GE63-RAIDER-RGB-8SG,24800.0,0.0,0,G2-SYSTEM-LIMITED,https://www.hktvmall.com/hktv/zh/main/G2-SYSTEM-LIMITED/s/H6628001/電子電器/電子電器/電腦及週邊設備/手提電腦/GE63RAIDERRGB8SG/p/H6628001_S_GE63-8SG
25,25,H5189001_S_AERO15-XA-i9,laptop,GIGABYTE,Gigabyte AERO 15 OLED-XA i9,27599.0,0.0,0,Gaminghk,https://www.hktvmall.com/hktv/zh/main/Gaminghk/s/H5189001/電子電器/電子電器/電腦及週邊設備/手提電腦/Gigabyte-AERO-15-OLEDXA-i9/p/H5189001_S_AERO15-XA-i9
26,26,H5189001_S_AERO15-classic-XA-i7,laptop,GIGABYTE,Gigabyte AERO 15 Classic-XA i7,18499.0,0.0,0,Gaminghk,https://www.hktvmall.com/hktv/zh/main/Gaminghk/s/H5189001/電子電器/電子電器/電腦及週邊設備/手提電腦/Gigabyte-AERO-15-ClassicXA-i7/p/H5189001_S_AERO15-classic-XA-i7
27,27,H6934001_S_Ins7386-R1500T-S-W10,laptop,Dell,Inspiron 13 7000 2 合1 7386,7199.0,0.0,0,D--Century-Technology-Limited,https://www.hktvmall.com/hktv/zh/main/D--Century-Technology-Limited/s/H6934001/電子電器/電子電器/電腦及週邊設備/手提電腦/Inspiron-13-7000-2-合1-7386/p/H6934001_S_Ins7386-R1500T-S-W10
28,28,H6934001_S_Ins5482-R1520T-S-W10,laptop,Dell,Inspiron 14 5000 2 合 1 i5,6699.0,0.0,0,D--Century-Technology-Limited,https://www.hktvmall.com/hktv/zh/main/D--Century-Technology-Limited/s/H6934001/電子電器/電子電器/電腦及週邊設備/手提電腦/Inspiron-14-5000-2-合-1-i5/p/H6934001_S_Ins5482-R1520T-S-W10
29,29,H0661010_S_ALW15M-R2782H-R-W10,laptop,Alienware,"M15 (i7/16G/1T+512G/RTX2080/15.6"")",28999.0,0.0,0,DELL,https://www.hktvmall.com/hktv/zh/main/DELL/s/H0661010/電子電器/電子電器/電腦及週邊設備/手提電腦/M15-i716G1T512GRTX2080156/p/H0661010_S_ALW15M-R2782H-R-W10
30,30,H0661010_S_ALWA51M-R1782-B-W10,laptop,Alienware,"Area-51m(i7/16G/1T+256G/RTX2070/17.3"")",27999.0,0.0,0,DELL,https://www.hktvmall.com/hktv/zh/main/DELL/s/H0661010/電子電器/電子電器/電腦及週邊設備/手提電腦/Area51mi716G1T256GRTX2070173/p/H0661010_S_ALWA51M-R1782-B-W10
31,31,H0661010_S_ALWM17-R1762-S-W10,laptop,Alienware,"M17 (i7/16G/1T+256G/RTX2060/17.3"")",19999.0,0.0,0,DELL,https://www.hktvmall.com/hktv/zh/main/DELL/s/H0661010/電子電器/電子電器/電腦及週邊設備/手提電腦/M17-i716G1T256GRTX2060173/p/H0661010_S_ALWM17-R1762-S-W10
32,32,H0661010_S_ALWM17-R1982-R-W10,laptop,Alienware,"M17 (i9/16G/1T+512G/RTX2080/17.3""UHD)",37999.0,0.0,0,DELL,https://www.hktvmall.com/hktv/zh/main/DELL/s/H0661010/電子電器/電子電器/電腦及週邊設備/手提電腦/M17-i916G1T512GRTX2080173UHD/p/H0661010_S_ALWM17-R1982-R-W10
33,33,S1076001_S_31PF0E9006LHH,laptop,聯想,LENOVO IDEACENTRE A340-22ICB (PF0E9006LHH) 桌面電腦,7954.0,0.0,0,Vertex-恆進,https://www.hktvmall.com/hktv/zh/main/Vertex-恆進/s/S1076001/電子電器/電子電器/電腦及週邊設備/手提電腦/LENOVO-IDEACENTRE-A34022ICB-PF0E9006LHH-桌面電腦/p/S1076001_S_31PF0E9006LHH
34,34,H6781001_S_GP-ULCB2,laptop,Grenoplus,C2 8合1多功能集線器-灰,548.0,0.0,0,HK-GadGet-Mall,https://www.hktvmall.com/hktv/zh/main/HK-GadGet-Mall/s/H6781001/電子電器/電子電器/電腦及週邊設備/手提電腦/C2-8合1多功能集線器灰/p/H6781001_S_GP-ULCB2
35,35,H6781001_S_GP-ULCB4,laptop,Grenoplus,C2 9合1多功能集線器-灰,688.0,0.0,0,HK-GadGet-Mall,https://www.hktvmall.com/hktv/zh/main/HK-GadGet-Mall/s/H6781001/電子電器/電子電器/電腦及週邊設備/手提電腦/C2-9合1多功能集線器灰/p/H6781001_S_GP-ULCB4
36,36,H5023002_S_ZA0R0091HK_BN,laptop,聯想,Tab 3 7 Essential TB3-710F 1G+16G (ZA0R0091HK) - 全新機行貨,699.0,0.0,0,Protech-Computer,https://www.hktvmall.com/hktv/zh/main/Protech-Computer/s/H5023002/電子電器/電子電器/電腦及週邊設備/平板電腦/Tab-3-7-Essential-TB3710F-1G16G-ZA0R0091HK-全新機行貨/p/H5023002_S_ZA0R0091HK_BN
37,37,H0661001_S_NBOHPA-14-ck0147TU,laptop,HP,14-ck0147TU 7NU36PA#AB5- 暖金色,3788.0,0.0,0,Centralfield,https://www.hktvmall.com/hktv/zh/main/Centralfield/s/H0661001/電子電器/電子電器/電腦及週邊設備/手提電腦/14ck0147TU-7NU36PAAB5-暖金色/p/H0661001_S_NBOHPA-14-ck0147TU
38,38,H0800001_S_u537k7,laptop,Fujitsu,"Lifebook U537K7 13.3"" Core i7 / Windows 10 Pro 雙硬盤筆記本電腦 - 高質陳列品",4398.0,0.0,0,Mobile-Computer-Land-Limited,https://www.hktvmall.com/hktv/zh/main/Mobile-Computer-Land-Limited/s/H0800001/電子電器/電子電器/電腦及週邊設備/手提電腦/Lifebook-U537K7-133-Core-i7-Windows-10-Pro-雙硬盤筆記本電腦-高質陳列品/p/H0800001_S_u537k7
39,39,H0661010_S_ALW15M-R2762-R-W10,laptop,Alienware,"M15 (i7/16G/1T+256G/RTX2060/15.6"")",19999.0,0.0,0,DELL,https://www.hktvmall.com/hktv/zh/main/DELL/s/H0661010/電子電器/電子電器/電腦及週邊設備/手提電腦/M15-i716G1T256GRTX2060156/p/H0661010_S_ALW15M-R2762-R-W10
40,40,H0661010_S_ALWA51M-R1782H-B-W10,laptop,Alienware,"Area-51m(i7/16G/1T_RAID/RTX2080/17.3"")",35999.0,0.0,0,DELL,https://www.hktvmall.com/hktv/zh/main/DELL/s/H0661010/電子電器/電子電器/電腦及週邊設備/手提電腦/Area51mi716G1TRAIDRTX2080173/p/H0661010_S_ALWA51M-R1782H-B-W10
41,41,H0661010_S_ALWA51M-R1782H-W-W10,laptop,Alienware,"Area-51m(i7/16G/RAID0@1T/RTX2080/17.3"")",35999.0,0.0,0,DELL,https://www.hktvmall.com/hktv/zh/main/DELL/s/H0661010/電子電器/電子電器/電腦及週邊設備/手提電腦/Area51mi716GRAID01TRTX2080173/p/H0661010_S_ALWA51M-R1782H-W-W10
42,42,H0661010_S_ALWM17-R1782H-S-W10,laptop,Alienware,"M17 (i7/16G/1T+512G/RTX2080/17.3"")",28999.0,0.0,0,DELL,https://www.hktvmall.com/hktv/zh/main/DELL/s/H0661010/電子電器/電子電器/電腦及週邊設備/手提電腦/M17-i716G1T512GRTX2080173/p/H0661010_S_ALWM17-R1782H-S-W10
43,43,H0710001_S_ACH234,laptop,Targus,USB-C 轉 4位 USB-A Hub 集線器 ACH234AP,239.0,0.0,0,DISTEXPRESS,https://www.hktvmall.com/hktv/zh/main/DISTEXPRESS/s/H0710001/電子電器/電子電器/電腦及週邊設備/手提電腦/USBC-轉-4位-USBA-Hub-集線器-ACH234AP/p/H0710001_S_ACH234
44,44,H0762001_S_NP850XBC-X01HK-800160319,laptop,三星,"Odyssey 2 筆記型電腦 (15.6"", 7-8750H, 16GB, 1TB HDD, 512GB SSD, RTX2060, Win10 Home) NP850XBC-X01HK",14998.0,0.0,0,Mob-hk,https://www.hktvmall.com/hktv/zh/main/Mob-hk/s/H0762001/電子電器/電子電器/電腦及週邊設備/手提電腦/Odyssey-2-筆記型電腦-156-78750H-16GB-1TB-HDD-512GB-SSD-RTX2060-Win10-Home-NP850XBCX01HK/p/H0762001_S_NP850XBC-X01HK-800160319
45,45,H0762001_S_NP930XBE-K01HK-800160308,laptop,三星,(13.3 i5 8GB 256GB NVMe SSD Win10) Notebook 9 Always (NP930XBE-K01HK) 筆記簿型電腦,10498.0,0.0,0,Mob-hk,https://www.hktvmall.com/hktv/zh/main/Mob-hk/s/H0762001/電子電器/電子電器/電腦及週邊設備/手提電腦/133-i5-8GB-256GB-NVMe-SSD-Win10-Notebook-9-Always-NP930XBEK01HK-筆記簿型電腦/p/H0762001_S_NP930XBE-K01HK-800160308
46,46,H6628001_S_GT75-9SF-i7-4K,laptop,MSI,GT75 Titan 9SF i7 4K 電競筆電,29300.0,0.0,0,G2-SYSTEM-LIMITED,https://www.hktvmall.com/hktv/zh/main/G2-SYSTEM-LIMITED/s/H6628001/電子電器/電子電器/電腦及週邊設備/手提電腦/GT75-Titan-9SF-i7-4K-電競筆電/p/H6628001_S_GT75-9SF-i7-4K
47,47,H6628001_S_GT75-9SG-i7-4K,laptop,MSI,GT75 Titan 9SG  - i7 4K 電競筆電,37800.0,0.0,0,G2-SYSTEM-LIMITED,https://www.hktvmall.com/hktv/zh/main/G2-SYSTEM-LIMITED/s/H6628001/電子電器/電子電器/電腦及週邊設備/手提電腦/GT75-Titan-9SG-i7-4K-電競筆電/p/H6628001_S_GT75-9SG-i7-4K
48,48,H6628001_S_GE75-9SG,laptop,MSI,GE75-Raider-9SG,25800.0,0.0,0,G2-SYSTEM-LIMITED,https://www.hktvmall.com/hktv/zh/main/G2-SYSTEM-LIMITED/s/H6628001/電子電器/電子電器/電腦及週邊設備/手提電腦/GE75Raider9SG/p/H6628001_S_GE75-9SG
49,49,H5189001_S_AERO15-SA,laptop,GIGABYTE,Gigabyte AERO 15 OLED-SA,14999.0,0.0,0,Gaminghk,https://www.hktvmall.com/hktv/zh/main/Gaminghk/s/H5189001/電子電器/電子電器/電腦及週邊設備/手提電腦/Gigabyte-AERO-15-OLEDSA/p/H5189001_S_AERO15-SA
50,50,H5189001_S_AORUS15-X9-i7,laptop,GIGABYTE,Gigabyte AERO 15-X9 i7,16999.0,0.0,0,Gaminghk,https://www.hktvmall.com/hktv/zh/main/Gaminghk/s/H5189001/電子電器/電子電器/電腦及週邊設備/手提電腦/Gigabyte-AERO-15X9-i7/p/H5189001_S_AORUS15-X9-i7
51,51,H5189001_S_AERO15-classic-WA,laptop,GIGABYTE,Gigabyte AERO 15 Classic-WA,15499.0,0.0,0,Gaminghk,https://www.hktvmall.com/hktv/zh/main/Gaminghk/s/H5189001/電子電器/電子電器/電腦及週邊設備/手提電腦/Gigabyte-AERO-15-ClassicWA/p/H5189001_S_AERO15-classic-WA
52,52,H6934001_S_Ins5488-R1500-S,laptop,Dell,Ins5488-R1500-S-W10,5899.0,0.0,0,D--Century-Technology-Limited,https://www.hktvmall.com/hktv/zh/main/D--Century-Technology-Limited/s/H6934001/電子電器/電子電器/電腦及週邊設備/手提電腦/Ins5488R1500SW10/p/H6934001_S_Ins5488-R1500-S
53,53,H0661001_S_NBOHPA-15-cs1074TX,laptop,HP,HP Pavilion 15-cs1074TX 5MX24PA#AB5 寶石藍色,5599.0,0.0,0,Centralfield,https://www.hktvmall.com/hktv/zh/main/Centralfield/s/H0661001/電子電器/電子電器/電腦及週邊設備/手提電腦/HP-Pavilion-15cs1074TX-5MX24PAAB5-寶石藍色/p/H0661001_S_NBOHPA-15-cs1074TX
54,54,H6934001_S_XPS13-9380-R1700W-3Y,laptop,Dell,XPS13-9380-R1700W-3Y,10999.0,0.0,0,D--Century-Technology-Limited,https://www.hktvmall.com/hktv/zh/main/D--Century-Technology-Limited/s/H6934001/電子電器/電子電器/電腦及週邊設備/手提電腦/XPS139380R1700W3Y/p/H6934001_S_XPS13-9380-R1700W-3Y
55,55,H6934001_S_Ins5580-R2520-S,laptop,Dell,Ins5580-R2520-S,6299.0,0.0,0,D--Century-Technology-Limited,https://www.hktvmall.com/hktv/zh/main/D--Century-Technology-Limited/s/H6934001/電子電器/電子電器/電腦及週邊設備/手提電腦/Ins5580R2520S/p/H6934001_S_Ins5580-R2520-S
56,56,H6145001_S_MK19101101,laptop,Minka,可折疊電腦底座支架，夠晒輕巧，攜帶方便，帶電腦去邊都冇有怕,118.0,0.0,0,MINKA-&-Co-,https://www.hktvmall.com/hktv/zh/main/MINKA-&-Co-/s/H6145001/電子電器/電子電器/電腦及週邊設備/手提電腦/可折疊電腦底座支架夠晒輕巧攜帶方便帶電腦去邊都冇有怕/p/H6145001_S_MK19101101
57,57,H6934001_S_G3590-R1740GB,laptop,Dell,G3590-R1740GB,9499.0,0.0,0,D--Century-Technology-Limited,https://www.hktvmall.com/hktv/zh/main/D--Century-Technology-Limited/s/H6934001/電子電器/電子電器/電腦及週邊設備/手提電腦/G3590R1740GB/p/H6934001_S_G3590-R1740GB
58,58,H6934001_S_G3590-R1540GB,laptop,Dell,Dell G3 15 遊戲專用筆記型電腦 G3590-R1540GB,8499.0,0.0,0,D--Century-Technology-Limited,https://www.hktvmall.com/hktv/zh/main/D--Century-Technology-Limited/s/H6934001/電子電器/電子電器/電腦及週邊設備/手提電腦/Dell-G3-15-遊戲專用筆記型電腦-G3590R1540GB/p/H6934001_S_G3590-R1540GB
59,59,H6934001_S_XPS13-7390-R1700L-W,laptop,Dell,XPS13-7390-R1700L-W,14999.0,0.0,0,D--Century-Technology-Limited,https://www.hktvmall.com/hktv/zh/main/D--Century-Technology-Limited/s/H6934001/電子電器/電子電器/電腦及週邊設備/手提電腦/XPS137390R1700LW/p/H6934001_S_XPS13-7390-R1700L-W
0,0,H6934001_S_G5590-R1762C,laptop,Dell,Dell G5 15 遊戲專用筆記型電腦 G5-R1762C,14499.0,0.0,0,D--Century-Technology-Limited,https://www.hktvmall.com/hktv/zh/main/D--Century-Technology-Limited/s/H6934001/電子電器/電子電器/電腦及週邊設備/手提電腦/Dell-G5-15-遊戲專用筆記型電腦-G5R1762C/p/H6934001_S_G5590-R1762C
1,1,H6934001_S_ins7591-R1540,laptop,Dell,ins7591-R1540,7999.0,0.0,0,D--Century-Technology-Limited,https://www.hktvmall.com/hktv/zh/main/D--Century-Technology-Limited/s/H6934001/電子電器/電子電器/電腦及週邊設備/手提電腦/ins7591R1540/p/H6934001_S_ins7591-R1540
2,2,H0800001_S_E754,laptop,Fujitsu,"E754 日本制造15.6""手提電腦 i7 四核芯 8GB Ram 128GB SSD + 1TB HDD  WIN10 專業版 [陳列品]",4498.0,0.0,0,Mobile-Computer-Land-Limited,https://www.hktvmall.com/hktv/zh/main/Mobile-Computer-Land-Limited/s/H0800001/電子電器/電子電器/電腦及週邊設備/手提電腦/E754-日本制造156手提電腦-i7-四核芯-8GB-Ram-128GB-SSD-1TB-HDD-WIN10-專業版-陳列品/p/H0800001_S_E754
3,3,H0800001_S_E559K501,laptop,Fujitsu,"E559K501 日本制造15.6""全高清 手提電腦 i5-8265U 8GB 512GB SSD Win10 Home",6998.0,0.0,0,Mobile-Computer-Land-Limited,https://www.hktvmall.com/hktv/zh/main/Mobile-Computer-Land-Limited/s/H0800001/電子電器/電子電器/電腦及週邊設備/手提電腦/E559K501-日本制造156全高清-手提電腦-i58265U-8GB-512GB-SSD-Win10-Home/p/H0800001_S_E559K501
4,4,H0800001_S_E559K503,laptop,Fujitsu,"E559K503 日本制造15.6""全高清 手提電腦 i5-8265U 12GB 512GB SSD Win10 專業版",7698.0,0.0,0,Mobile-Computer-Land-Limited,https://www.hktvmall.com/hktv/zh/main/Mobile-Computer-Land-Limited/s/H0800001/電子電器/電子電器/電腦及週邊設備/手提電腦/E559K503-日本制造156全高清-手提電腦-i58265U-12GB-512GB-SSD-Win10-專業版/p/H0800001_S_E559K503
5,5,H0800001_S_E559K703,laptop,Fujitsu,"E559K703 日本制造15.6""全高清 手提電腦 i7-8565U 12GB 512GB SSD Win10 專業版",8698.0,0.0,0,Mobile-Computer-Land-Limited,https://www.hktvmall.com/hktv/zh/main/Mobile-Computer-Land-Limited/s/H0800001/電子電器/電子電器/電腦及週邊設備/手提電腦/E559K703-日本制造156全高清-手提電腦-i78565U-12GB-512GB-SSD-Win10-專業版/p/H0800001_S_E559K703
6,6,H0800001_S_E559K701,laptop,Fujitsu,"E559K701 日本制造15.6""全高清 手提電腦 i7-8565U 8GB 512GB SSD Win10 Home",7998.0,0.0,0,Mobile-Computer-Land-Limited,https://www.hktvmall.com/hktv/zh/main/Mobile-Computer-Land-Limited/s/H0800001/電子電器/電子電器/電腦及週邊設備/手提電腦/E559K701-日本制造156全高清-手提電腦-i78565U-8GB-512GB-SSD-Win10-Home/p/H0800001_S_E559K701
7,7,H0800001_S_U939K701,laptop,Fujitsu,U939K701 終極便攜 13.3吋筆記型電腦,13980.0,0.0,0,Mobile-Computer-Land-Limited,https://www.hktvmall.com/hktv/zh/main/Mobile-Computer-Land-Limited/s/H0800001/電子電器/電子電器/電腦及週邊設備/手提電腦/U939K701-終極便攜-133吋筆記型電腦/p/H0800001_S_U939K701
8,8,H0800001_S_U939XK701,laptop,Fujitsu,U939XK701 360° Foldable 2 in 1 device 終極便攜 13.3吋筆記型電腦,14980.0,0.0,0,Mobile-Computer-Land-Limited,https://www.hktvmall.com/hktv/zh/main/Mobile-Computer-Land-Limited/s/H0800001/電子電器/電子電器/電腦及週邊設備/手提電腦/U939XK701-360-Foldable-2-in-1-device-終極便攜-133吋筆記型電腦/p/H0800001_S_U939XK701
9,9,H6934001_S_Ins5482-R1720T-S-W10,laptop,Dell,Inspiron 14 5000 2 in 1 i7,7599.0,0.0,0,D--Century-Technology-Limited,https://www.hktvmall.com/hktv/zh/main/D--Century-Technology-Limited/s/H6934001/電子電器/電子電器/電腦及週邊設備/手提電腦/Inspiron-14-5000-2-in-1-i7/p/H6934001_S_Ins5482-R1720T-S-W10
10,10,H6997001_S_Lenovo_460S,laptop,Lenovo ,"Lenovo -  Lenovo 聯想 ThinkPad T460S i5-6th 14"" Mon CPU 12GB RAM 256GB SSD 手提電腦 notebook computer [官方認證翻新機] 一年門市保養",5720.0,0.0,0,B&F,https://www.hktvmall.com/hktv/zh/main/B&F/s/H6997001/電子電器/電子電器/電腦及週邊設備/手提電腦/Lenovo-Lenovo-聯想-ThinkPad-T460S-i56th-14-Mon-CPU-12GB-RAM-256GB-SSD-手提電腦-notebook-computer-官方認證翻新機-一年門市保養/p/H6997001_S_Lenovo_460S
11,11,H6997001_S_Lenovo_530,laptop,Lenovo ,"Lenovo -  Lenovo 聯想 ThinkPad T530 i7-3th 15.6"" Mon CPU 8GB RAM 256GB SSD 手提電腦 notebook computer [官方認證翻新機] 一年門市保養",4450.0,0.0,0,B&F,https://www.hktvmall.com/hktv/zh/main/B&F/s/H6997001/電子電器/電子電器/電腦及週邊設備/手提電腦/Lenovo-Lenovo-聯想-ThinkPad-T530-i73th-156-Mon-CPU-8GB-RAM-256GB-SSD-手提電腦-notebook-computer-官方認證翻新機-一年門市保養/p/H6997001_S_Lenovo_530
12,12,H6997001_S_Lenovo_T440,laptop,Lenovo ,"Lenovo -  Lenovo 聯想 ThinkPad T440 i5-4th 14"" Mon CPU 8GB RAM 256GB SSD 手提電腦 notebook computer [官方認證翻新機] 一年門市保養",3890.0,0.0,0,B&F,https://www.hktvmall.com/hktv/zh/main/B&F/s/H6997001/電子電器/電子電器/電腦及週邊設備/手提電腦/Lenovo-Lenovo-聯想-ThinkPad-T440-i54th-14-Mon-CPU-8GB-RAM-256GB-SSD-手提電腦-notebook-computer-官方認證翻新機-一年門市保養/p/H6997001_S_Lenovo_T440
13,13,H6997001_S_Lenovo_T450,laptop,Lenovo ,"Lenovo -  Lenovo 聯想 ThinkPad T430 i5-5th 14"" Mon CPU 8GB RAM 256GB SSD 手提電腦 notebook computer [官方認證翻新機] 一年門市保養",4250.0,0.0,0,B&F,https://www.hktvmall.com/hktv/zh/main/B&F/s/H6997001/電子電器/電子電器/電腦及週邊設備/手提電腦/Lenovo-Lenovo-聯想-ThinkPad-T430-i55th-14-Mon-CPU-8GB-RAM-256GB-SSD-手提電腦-notebook-computer-官方認證翻新機-一年門市保養/p/H6997001_S_Lenovo_T450
14,14,H6997001_S_Lenovo_X240_180SSD,laptop,Lenovo ,"Lenovo - 聯想 ThinkPad X240 i5 12.5"" Mon CPU 8GB RAM 180GB SSD 超輕超簿手提電腦notebook computer [認證翻身機]一年保養",3280.0,0.0,0,B&F,https://www.hktvmall.com/hktv/zh/main/B&F/s/H6997001/電子電器/電子電器/電腦及週邊設備/手提電腦/Lenovo-聯想-ThinkPad-X240-i5-125-Mon-CPU-8GB-RAM-180GB-SSD-超輕超簿手提電腦notebook-computer-認證翻身機一年保養/p/H6997001_S_Lenovo_X240_180SSD
15,15,H6997001_S_Lenovo_X240_256SSD,laptop,Lenovo ,"Lenovo -  Lenovo 聯想 ThinkPad X240 i5-4300 12.5"" Mon CPU 8GB RAM 256GB SSD 超輕超簿手提電腦 notebook computer [官方認證翻新機] 一年門市保養",3580.0,0.0,0,B&F,https://www.hktvmall.com/hktv/zh/main/B&F/s/H6997001/電子電器/電子電器/電腦及週邊設備/手提電腦/Lenovo-Lenovo-聯想-ThinkPad-X240-i54300-125-Mon-CPU-8GB-RAM-256GB-SSD-超輕超簿手提電腦-notebook-computer-官方認證翻新機-一年門市保養/p/H6997001_S_Lenovo_X240_256SSD
16,16,S1076001_S_31PF0E9006NHH,laptop,聯想,LENOVO IDEACENTRE A340-22ICB (PF0E9006NHH) 桌面電腦 原廠3年上門保養,7267.0,0.0,0,Vertex-恆進,https://www.hktvmall.com/hktv/zh/main/Vertex-恆進/s/S1076001/電子電器/電子電器/電腦及週邊設備/手提電腦/LENOVO-IDEACENTRE-A34022ICB-PF0E9006NHH-桌面電腦-原廠3年上門保養/p/S1076001_S_31PF0E9006NHH
17,17,H6603001_S_IdeaPad_S340_14IWL_81N70080HH,laptop,聯想,"IdeaPad S340-14IWL 14"" IPS FHD i5-8265u 8G 256G+1TB MX230-2G Win10 Home",6599.0,0.0,0,新域達有限公司,https://www.hktvmall.com/hktv/zh/main/新域達有限公司/s/H6603001/電子電器/電子電器/電腦及週邊設備/手提電腦/IdeaPad-S34014IWL-14-IPS-FHD-i58265u-8G-256G1TB-MX2302G-Win10-Home/p/H6603001_S_IdeaPad_S340_14IWL_81N70080HH
18,18,H6603001_S_IdeaPad_S340_15IWL_81N8008BHH,laptop,聯想,"IdeaPad S340-15IWL 15.6"" IPS FHD i5-8265u 8G 256G+1TB MX230-2G Win10 Home",6899.0,0.0,0,新域達有限公司,https://www.hktvmall.com/hktv/zh/main/新域達有限公司/s/H6603001/電子電器/電子電器/電腦及週邊設備/手提電腦/IdeaPad-S34015IWL-156-IPS-FHD-i58265u-8G-256G1TB-MX2302G-Win10-Home/p/H6603001_S_IdeaPad_S340_15IWL_81N8008BHH
19,19,H6603001_S_IdeaPad_S540_15IWL_81NE0039HH,laptop,聯想,"IdeaPad S540-15IWL 15.6"" IPS FHD i7-8565u 12G 1TB MX250-2G Win10 Home 藍色",8099.0,0.0,0,新域達有限公司,https://www.hktvmall.com/hktv/zh/main/新域達有限公司/s/H6603001/電子電器/電子電器/電腦及週邊設備/手提電腦/IdeaPad-S54015IWL-156-IPS-FHD-i78565u-12G-1TB-MX2502G-Win10-Home-藍色/p/H6603001_S_IdeaPad_S540_15IWL_81NE0039HH
20,20,H6603001_S_Ideapad_330s_14IKB_81F401DHHH,laptop,聯想,"IdeaPad 330S-14IKB 14"" 1920x1080 i3-7020 4G 128G SHARE WIN10 HOME",3799.0,0.0,0,新域達有限公司,https://www.hktvmall.com/hktv/zh/main/新域達有限公司/s/H6603001/電子電器/電子電器/電腦及週邊設備/手提電腦/IdeaPad-330S14IKB-14-1920x1080-i37020-4G-128G-SHARE-WIN10-HOME/p/H6603001_S_Ideapad_330s_14IKB_81F401DHHH
21,21,H6603001_S_IdeaPad_S130_11IGM_81J10014HH,laptop,聯想,"Ideapad S130-11IGM 11.6"" HD N4100 4G 500G Win10 Home 銀",2899.0,0.0,0,新域達有限公司,https://www.hktvmall.com/hktv/zh/main/新域達有限公司/s/H6603001/電子電器/電子電器/電腦及週邊設備/手提電腦/Ideapad-S13011IGM-116-HD-N4100-4G-500G-Win10-Home-銀/p/H6603001_S_IdeaPad_S130_11IGM_81J10014HH
22,22,H6603001_S_IdeaPad_S340_14IWL_81N7007XHH,laptop,聯想,"IdeaPad S340-14IWL 14"" IPS FHD i5-8265u 8G 256G+1TB SHARE Win10 Home",5499.0,5.0,1,新域達有限公司,https://www.hktvmall.com/hktv/zh/main/新域達有限公司/s/H6603001/電子電器/電子電器/電腦及週邊設備/手提電腦/IdeaPad-S34014IWL-14-IPS-FHD-i58265u-8G-256G1TB-SHARE-Win10-Home/p/H6603001_S_IdeaPad_S340_14IWL_81N7007XHH
23,23,H6603001_S_IdeaPad_S340_14IWL_81N70086HH,laptop,聯想,"IdeaPad S340-14IWL 14"" IPS FHD i7-8565u 8H 256G+1TB MX230 Win10 Home",6799.0,0.0,0,新域達有限公司,https://www.hktvmall.com/hktv/zh/main/新域達有限公司/s/H6603001/電子電器/電子電器/電腦及週邊設備/手提電腦/IdeaPad-S34014IWL-14-IPS-FHD-i78565u-8H-256G1TB-MX230-Win10-Home/p/H6603001_S_IdeaPad_S340_14IWL_81N70086HH
24,24,H6603001_S_IdeaPad_S340_15IWL_81N80089HH,laptop,聯想,"IdeaPad S340-15IWL 15.6"" IPS 1920x1080 i5-8265u 8G 256G+1TB SHARE Win10 Home",5599.0,0.0,0,新域達有限公司,https://www.hktvmall.com/hktv/zh/main/新域達有限公司/s/H6603001/電子電器/電子電器/電腦及週邊設備/手提電腦/IdeaPad-S34015IWL-156-IPS-1920x1080-i58265u-8G-256G1TB-SHARE-Win10-Home/p/H6603001_S_IdeaPad_S340_15IWL_81N80089HH
25,25,H6603001_S_IdeaPad_S540_15IWL_81NE0036HH,laptop,聯想,"IdeaPad S540-15IWL 15.6"" IPS FHD i5-8265u 8G 512G MX250-2G Win10 Home 藍色",6999.0,0.0,0,新域達有限公司,https://www.hktvmall.com/hktv/zh/main/新域達有限公司/s/H6603001/電子電器/電子電器/電腦及週邊設備/手提電腦/IdeaPad-S54015IWL-156-IPS-FHD-i58265u-8G-512G-MX2502G-Win10-Home-藍色/p/H6603001_S_IdeaPad_S540_15IWL_81NE0036HH
